views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
,452,,,,"Obama: Yesterday's Senate fiscal cliff agreement ""protects 98% of Americans and 97% of small business owners from a middle class tax hike.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:59 AM,1-Jan-13,286139707652460544,https://www.twitter.com/BarackObama/status/286139707652460544
,"1,123",,,,"A favorite 2012 photo: Seen in Davenport, Iowa.",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:44 AM,26-Dec-12,283961589617545216,https://www.twitter.com/BarackObama/status/283961589617545216
"3,099",51,"2,880",1,1,The President and First Lady wish you a Merry Christmas and Happy Holidays: http://OFA.BO/jrLAYW,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:45 AM,24-Dec-12,,https://www.twitter.comhttp://t.co/TwbI4WXH
,264,,,,"""Congress can prevent [middle class tax hikes] from happening if they act right now.""—President Obama",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,3:20 PM,28-Dec-12,284800975334699008,https://www.twitter.com/BarackObama/status/284800975334699008
,268,,,,"""There are still issues left to resolve, but we're hopeful that Congress can get it done.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,11:27 AM,31-Dec-12,285829465119002624,https://www.twitter.com/BarackObama/status/285829465119002624
,337,,,,"The President: The bipartisan Senate agreement ""is the right thing to do for our country and the House should pass it without delay.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,8:00 AM,1-Jan-13,286139862065750016,https://www.twitter.com/BarackObama/status/286139862065750016
,294,,,,"""If an agreement isn't reached in time... I will urge Sen. Reid to bring to the floor a basic package"" to prevent middle class tax hikes.",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,3:21 PM,28-Dec-12,284801231174660096,https://www.twitter.com/BarackObama/status/284801231174660096
,311,,,,Scroll through this timeline for a look back at the moments that made this year—and this campaign—what it was: http://OFA.BO/9EQXJh,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:07 AM,28-Dec-12,,https://www.twitter.comhttp://t.co/E2ik1mr8
,"1,303",,,,"One of our favorite photos from this year: 30,000 strong in Wisconsin.",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:18 AM,22-Dec-12,282535545337421824,https://www.twitter.com/BarackObama/status/282535545337421824
,392,,,,"Taxes will go up for 114 million American families if Congress doesn't act. Make calls today: http://OFA.BO/BWVpyH,",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:03 AM,13-Dec-12,,https://www.twitter.comhttp://t.co/zUJdLZk7
,652,,,,"""The fact that this problem is complex can no longer be an excuse for doing nothing."" http://OFA.BO/mxPAjA",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:54 PM,19-Dec-12,,https://www.twitter.comhttp://t.co/E6wQM8jo
,538,,,,"“If there’s even one thing that we can do to prevent any of these events, we have a deep obligation—all of us—to try.”",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:35 AM,19-Dec-12,281452760493355009,https://www.twitter.com/BarackObama/status/281452760493355009
,392,,,,"Obama: ""I've asked the @VP to lead an effort ... to come up with a set of concrete proposals no later than January"" to reduce gun violence.",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:34 AM,19-Dec-12,,https://www.twitter.com/VP
,3,,"6,231",,Happy New Year!,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,4:01 PM,31-Dec-12,285898526980993024,https://www.twitter.com/BarackObama/status/285898526980993024
,1,,"2,987",,Looking towards home: One of our favorite photos from this year.,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,10:20 AM,13-Dec-12,279289641520218112,https://www.twitter.com/BarackObama/status/279289641520218112
,475,,,,What does yesterday's fiscal cliff agreement mean for you? President Obama explains: http://OFA.BO/Z6ffMu,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,6:30 PM,2-Jan-13,,https://www.twitter.comhttp://t.co/WZbptsow
,374,,,,"""The last thing folks can afford right now is to pay an extra $2,000 in taxes next year."" —President Obama",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,11:24 AM,31-Dec-12,285828858433912832,https://www.twitter.com/BarackObama/status/285828858433912832
,443,,,,"""This law is just one step in the broader effort to strengthen our economy and broaden opportunity for everybody."" —President Obama",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,8:45 PM,1-Jan-13,286332265787707392,https://www.twitter.com/BarackObama/status/286332265787707392
"1,190",1,"1,320",1,1,"Air Force One, night, Ohio: One of our favorite photos of 2012.",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,4:58 PM,26-Dec-12,284100995431145472,https://www.twitter.com/BarackObama/status/284100995431145472
"1,430",5,605,1,1,"""We've got to get this done."" —President Obama",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,3:22 PM,28-Dec-12,284801652152758273,https://www.twitter.com/BarackObama/status/284801652152758273
,436,,,,"""The economy's growing, but sustaining that trend is going to require elected officials to do their jobs."" —President Obama",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,3:22 PM,28-Dec-12,284801610587176960,https://www.twitter.com/BarackObama/status/284801610587176960
,286,,,,"President Obama on the fiscal cliff: ""The hour for immediate action is here. It is now.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,3:19 PM,28-Dec-12,284800739379908608,https://www.twitter.com/BarackObama/status/284800739379908608
,249,,,,"""An agreement to prevent this New Year's tax hike is within sight, but it's not done."" —President Obama",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,11:26 AM,31-Dec-12,285829413445173248,https://www.twitter.com/BarackObama/status/285829413445173248
,277,,,,"President Obama on the fiscal cliff: ""Preventing [middle class tax hikes] has been my top priority.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,11:22 AM,31-Dec-12,285828322112462848,https://www.twitter.com/BarackObama/status/285828322112462848
,686,,,,“We don’t turn back. We leave no one behind.” —President Obama at the DNC. One of our favorite moments from this year:,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:22 AM,20-Dec-12,281811934179909632,https://www.twitter.com/BarackObama/status/281811934179909632
,556,,,,"""We hear you"": President Obama responds to the thousands of you who signed petitions on reducing gun violence. http://OFA.BO/Sfns5v",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,8:01 AM,22-Dec-12,,https://www.twitter.comhttp://t.co/fZoF0FrJ
,1,,255,,New photos: Behind the scenes at the White House this November. http://OFA.BO/b5t8FC,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:36 PM,11-Dec-12,,https://www.twitter.comhttp://t.co/QkQusxrf
,502,,,,“I will use all the powers of this office to help advance efforts aimed at preventing more tragedies like this.” —President Obama on Newtown,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:33 AM,19-Dec-12,281452295244378112,https://www.twitter.com/BarackObama/status/281452295244378112
,348,,,,"""All of us... agree that tax rates shouldn't go up for the other 98% of Americans."" —President Obama",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,2:51 PM,21-Dec-12,282257030209753088,https://www.twitter.com/BarackObama/status/282257030209753088
,147,,,,Find out what's at stake for your state if Congress fails to act on taxes: http://OFA.BO/FtEj7y (via @TheDemocrats),https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,12:18 PM,11-Dec-12,,https://www.twitter.comhttp://t.co/oBLct8l7
