views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
,1,,"2,380",,62 reasons why Donald Trump should never become president (from members of his own party). http://hrc.io/1QUQXqK,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,6:51 AM,"May 7, 2016",,https://www.twitter.comhttps://t.co/0gYEctRjSe
"8,449",11,14.5K,1,1,"Son of a Pakistani bus driver, champion of workers' rights and human rights, and now Mayor of London. Congrats, @SadiqKhan. -H",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,7:52 AM,"May 7, 2016",,https://www.twitter.com/SadiqKhan
,578,,,,Preguntamos a varios neoyorquinos sobre Donald Trump—y estas fueron sus reacciones. http://hrc.io/1rAiXLQ,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,12:59 PM,"May 7, 2016",,https://www.twitter.comhttps://t.co/F1nvX17tPt
"1,314",2,"2,649",2,2,@JLo thanks for this. Women are so much more than the roles they've been assigned. -H,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,5:50 PM,"May 6, 2016",,https://www.twitter.com/JLo
,"8,410",,,,"Happy Mother's Day to Charlotte's mom, and my wonderful daughter, @ChelseaClinton. -H",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,7:02 AM,"May 8, 2016",,https://www.twitter.com/ChelseaClinton
,1,,"4,176",,"""She was determined to give me and my brothers opportunities far beyond anything she'd known."" —Hillary on her mom",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:11 AM,"May 8, 2016",729327848675102720,https://www.twitter.com/HillaryClinton/status/729327848675102720
,"1,798",,,,"""If you have a mother, a wife, a sister, a daughter who is working, it affects you"" —Hillary on equal pay for women: http://hrc.io/1WW2rkX",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,12:09 PM,"May 9, 2016",,https://www.twitter.comhttps://t.co/qM16OacO9H
,924,,,,Donald Trump could be our next Commander-in-Chief. Here's who thinks that's a good idea. http://hrc.io/1WVhThe,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,6:02 AM,"May 9, 2016",,https://www.twitter.comhttps://t.co/xykspfpMU5
,727,,,,Live on Facebook: Hillary leads a roundtable discussion with working families in Virginia. Watch → http://hrc.io/1WW2rkX,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:42 AM,"May 9, 2016",,https://www.twitter.comhttps://t.co/qM16OacO9H
,2,,"2,300",,"When Hillary introduced this innovative preschool program to Arkansas families, it spread across the nation.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,9:03 AM,"May 9, 2016",729703306021326848,https://www.twitter.com/HillaryClinton/status/729703306021326848
