views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
"6,792",280,23.5K,1,1,"Good message anytime, especially now. #EmbraceAmbition#EmbraceAmbition: Join the movement by taking the pledge at http://embraceambition.org. @ToryBurchFdn",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,"Mar 7, 20179:13 AM","Mar 7, 2017",,https://www.twitter.com/hashtag/EmbraceAmbition?src=hashtag_click
,785,,42.3K,,"These are more than statistics, they’re American lives at risk because this administration willfully ignores the science.Trump’s attempts to kill the #CleanPowerPlan are a threat to our health, our jobs, and our future. ACT NOW: http://NXTGN.US/axL",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,"Mar 28, 20177:54 PM","Mar 28, 2017",846918508394889216,https://www.twitter.com/HillaryClinton/status/846918508394889216
,"1,497",,57.8K,,"Let’s not be distracted. Let’s continue to stand up, organize, resist, put forth good ideas to improve the existing system & peoples' lives.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,2:28 PM,"Mar 24, 2017",845386745592123392,https://www.twitter.com/HillaryClinton/status/845386745592123392
,82,,11.8K,,"Luisa, who suffered from bone cancer and needed care ASAP - but the hospital wouldn't admit her without proof of insurance.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,2:22 PM,"Mar 24, 2017",845385382829142016,https://www.twitter.com/HillaryClinton/status/845385382829142016
,187,,10.7K,,"Check out what @LeanInOrg is doing to celebrate #EqualPayDay.
#20PercentCounts",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:02 AM,"Apr 4, 2017",,https://www.twitter.com/LeanInOrg
,186,,15.2K,,"Help rangers protect the elephants.
Go to http://Outfitaranger.org.
#EarthDay #Tribeca2017",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,5:43 PM,"Apr 22, 2017",,https://www.twitter.comhttps://t.co/pqxZttyOGh
,70,,"5,445",,Tune in to hear HRC join Governor Cuomo at La Guardia Community College. Watch now: https://governor.ny.gov,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:15 AM,"Apr 12, 2017",,https://www.twitter.comhttps://t.co/GN6Gd6JxaC
,572,,50.1K,,"Let's celebrate New York State getting something important done that we wanted to do nationally. A great step for progressives.With our first-in-the-nation tuition-free college program, New York has established a national model for access to higher education",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,"Apr 7, 20179:20 AM","Apr 8, 2017",850745161839775746,https://www.twitter.com/HillaryClinton/status/850745161839775746
,525,,28.3K,,"We set out to do this nationally, but thrilled that New York is getting it done. Let's hope it's the first of many. Text College to 81336.College is not a luxury, it's a necessity.

That’s why I’m proud to have signed tuition-free college for middle class families into law.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,"Apr 12, 20179:17 AM","Apr 12, 2017",852194001025368064,https://www.twitter.com/HillaryClinton/status/852194001025368064
,581,,33.7K,,"Watch & prepare to tear up. Thanks @jimmykimmel for sharing your story & reminding us what's at stake w/health care.
https://m.youtube.com/watch?v=MmWWoMcGmo0&ebc=ANyPxKodYw_ya3eYEADChZtCkDFAm1V-A4FXJxSTMMleHfYAlLQpJ6IZLWvMv7UDNOfCFeoLQX9RDoo8ZAH72NghyYMEEdiMXg…",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,5:38 AM,"May 2, 2017",,https://www.twitter.com/jimmykimmel
60.7K,"7,782",206.4K,6,6,"Victory for Macron, for France, the EU, & the world. 

Defeat to those interfering w/democracy. (But the media says I can't talk about that)",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,1:32 PM,"May 7, 2017",861317789537193988,https://www.twitter.com/HillaryClinton/status/861317789537193988
,"1,056",,53.8K,,A shameful failure of policy & morality by GOP today. Fight back on behalf of the millions of families that will be hurt by their actions:Here's where you can donate to the eventual Dem opponents in all 35 swing districts where reps voted for #AHCA : https://cards.twitter.com/cards/18ce54glk6c/44tts…,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,"May 4, 20173:06 PM","May 4, 2017",860254394016817153,https://www.twitter.com/HillaryClinton/status/860254394016817153
