views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
,1,,575,,"Jay Z in Columbus: ""Y'all ready for 4 more years?"" #Forward",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:34 PM,5-Nov-12,,https://www.twitter.com/hashtag/Forward?src=hashtag_click
,308,,,,"Help win tomorrow by calling voters in key states today: http://OFA.BO/KGJCFY,",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,12:41 PM,5-Nov-12,,https://www.twitter.comhttp://t.co/LnyaNA5o
,"1,258",,,,“I don’t believe that firing teachers or kicking students off financial aid will grow the economy.”—President Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:35 PM,6-Sep-12,243900264405413888,https://www.twitter.com/BarackObama/status/243900264405413888
,"1,818",,,,"President Obama: ""I promised I’d fight every single day on behalf of the American people. I've kept that promise.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:35 PM,3-Oct-12,253684752534614018,https://www.twitter.com/BarackObama/status/253684752534614018
,335,,,,"President Obama: ""Let's go vote. Let's go do this."" http://OFA.BO/W6W5Hn #Forward",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,2:16 PM,5-Nov-12,,https://www.twitter.comhttp://t.co/Lam5Qv0A
,2,,"1,940",,"As painful as this day is and always will be, it leaves us with the lesson that no act of terrorism can ever change what we stand for. -bo",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:47 AM,11-Sep-12,245564335034867712,https://www.twitter.com/BarackObama/status/245564335034867712
,807,,,,"Obama: ""Don't tell me that students who can't afford college should just borrow money from their parents.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:58 PM,5-Nov-12,265573821485039616,https://www.twitter.com/BarackObama/status/265573821485039616
,451,,,,"President Obama: ""We're all in this together. We rise or fall as one nation, as one people.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,1:44 PM,5-Nov-12,265570386563981313,https://www.twitter.com/BarackObama/status/265570386563981313
,408,,,,"President Obama: ""I will work with anybody from any party to move this country forward.""",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,2:05 PM,5-Nov-12,265575513337257984,https://www.twitter.com/BarackObama/status/265575513337257984
,291,,,,"President Obama: ""If you're willing to work with me again, we'll win Ohio. We'll finish what we started."" #Forward",https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,2:11 PM,5-Nov-12,,https://www.twitter.com/hashtag/Forward?src=hashtag_click
,280,,,,Good news today: The economy has added 5.2 million private sector jobs over 31 straight months.,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,9:40 AM,5-Oct-12,254259690006003713,https://www.twitter.com/BarackObama/status/254259690006003713
"3,660",6,"2,122",4,4,PHOTO: A couple supporters in a New York state of mind last night.,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,10:56 AM,19-Sep-12,248480632936747008,https://www.twitter.com/BarackObama/status/248480632936747008
,2,,"1,326",,Being President of the United States of America means you're President for everybody.,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,8:40 PM,18-Sep-12,248265237189521408,https://www.twitter.com/BarackObama/status/248265237189521408
59.9K,3,"4,330",1,1,RT if you're on #TeamObama tonight.,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:40 PM,3-Oct-12,,https://www.twitter.com/hashtag/TeamObama?src=hashtag_click
29K,3,"2,344",1,1,RT if you're #ProudOfObama as our commander in chief.,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,Barack Obama,@BarackObama,https://www.twitter.com/BarackObama,7:37 PM,22-Oct-12,,https://www.twitter.com/hashtag/ProudOfObama?src=hashtag_click
